FinanceKey,OrganizationKey,DepartmentKey,ScenarioKey,AccountKey,Amount,Date
29551,6,5,Actual,82,16,2 Apr 2030
29552,6,5,Actual,83,56,2 Apr 2030
29553,6,5,Actual,84,48,2 Apr 2030
29554,6,5,Actual,85,45,2 Apr 2030
29555,6,5,Actual,87,243,2 Apr 2030
29556,6,5,Actual,89,120,2 Apr 2030
29557,6,5,Actual,90,184,2 Apr 2030
29558,6,5,Actual,91,-147,2 Apr 2030
29559,6,5,Actual,92,246,2 Apr 2030
29560,6,5,Actual,96,7,2 Apr 2030
29561,6,6,Actual,52,12838,2 Apr 2030
29562,6,6,Actual,53,11004,2 Apr 2030
29563,6,6,Actual,54,257,2 Apr 2030
29564,6,6,Actual,56,53774,2 Apr 2030
29565,6,6,Actual,57,5502,2 Apr 2030
29566,6,6,Actual,60,21642,2 Apr 2030
29567,6,6,Actual,61,2220,2 Apr 2030
29568,6,6,Actual,62,1777,2 Apr 2030
29569,6,6,Actual,63,2118,2 Apr 2030
29570,6,6,Actual,65,365,2 Apr 2030
29571,6,6,Actual,66,333,2 Apr 2030
29572,6,6,Actual,67,165,2 Apr 2030
29573,6,6,Actual,68,125,2 Apr 2030
29574,6,6,Actual,69,37,2 Apr 2030
29575,6,6,Actual,71,52,2 Apr 2030
29576,6,6,Actual,72,212,2 Apr 2030
29577,6,6,Actual,73,228,2 Apr 2030
29578,6,6,Actual,74,167,2 Apr 2030
29579,6,6,Actual,76,839,2 Apr 2030
29580,6,6,Actual,77,464,2 Apr 2030
29581,6,6,Actual,78,127,2 Apr 2030
29582,6,6,Actual,80,483,2 Apr 2030
29583,6,6,Actual,81,299,2 Apr 2030
29584,6,6,Actual,82,29,2 Apr 2030
29585,6,6,Actual,83,102,2 Apr 2030
29586,6,6,Actual,84,84,2 Apr 2030
29587,6,6,Actual,85,81,2 Apr 2030
29588,6,6,Actual,87,451,2 Apr 2030
29589,6,6,Actual,89,213,2 Apr 2030
29590,6,6,Actual,90,327,2 Apr 2030
29591,6,6,Actual,91,-262,2 Apr 2030
29592,6,6,Actual,92,436,2 Apr 2030
29593,6,6,Actual,96,13,2 Apr 2030
29594,6,6,Actual,97,662,2 Apr 2030
29595,6,6,Actual,99,47500,2 Apr 2030
29596,6,6,Actual,101,183407,2 Apr 2030
29597,6,7,Actual,4,238758,2 Apr 2030
29598,6,7,Actual,6,442660,2 Apr 2030
29599,6,7,Actual,7,12816,2 Apr 2030
29600,6,7,Actual,8,8853,2 Apr 2030
29601,6,7,Actual,13,71710,2 Apr 2030
29602,6,7,Actual,14,46479,2 Apr 2030
29603,6,7,Actual,15,84990,2 Apr 2030
29604,6,7,Actual,18,17287,2 Apr 2030
29605,6,7,Actual,19,55087,2 Apr 2030
29606,6,7,Actual,20,17805,2 Apr 2030
29607,6,7,Actual,21,158561,2 Apr 2030
29608,6,7,Actual,22,14830,2 Apr 2030
29609,6,7,Actual,23,6184,2 Apr 2030
29610,6,7,Actual,24,33556,2 Apr 2030
29611,6,7,Actual,28,26332,2 Apr 2030
29612,6,7,Actual,29,247386,2 Apr 2030
29613,6,7,Actual,31,151018,2 Apr 2030
29614,6,7,Actual,32,38028,2 Apr 2030
29615,6,7,Actual,33,33230,2 Apr 2030
29616,6,7,Actual,34,31605,2 Apr 2030
29617,6,7,Actual,35,136289,2 Apr 2030
29618,6,7,Actual,37,122660,2 Apr 2030
29619,6,7,Actual,38,38238,2 Apr 2030
29620,6,7,Actual,39,168322,2 Apr 2030
29621,6,7,Actual,40,38428,2 Apr 2030
29622,6,7,Actual,43,2331636,2 Apr 2030
29623,6,7,Actual,46,28031,2 Apr 2030
29624,6,7,Actual,100,25784,2 Apr 2030
29625,7,1,Actual,60,71162,2 Apr 2030
29626,7,1,Actual,61,7301,2 Apr 2030
29627,7,1,Actual,62,7301,2 Apr 2030
29628,7,1,Actual,65,1479,2 Apr 2030
29629,7,1,Actual,66,1345,2 Apr 2030
29630,7,1,Actual,67,663,2 Apr 2030
29631,7,1,Actual,68,493,2 Apr 2030
29632,7,1,Actual,69,148,2 Apr 2030
29633,7,1,Actual,71,221,2 Apr 2030
29634,7,1,Actual,73,861,2 Apr 2030
29635,7,1,Actual,74,520,2 Apr 2030
29636,7,1,Actual,76,926,2 Apr 2030
29637,7,1,Actual,77,1667,2 Apr 2030
29638,7,1,Actual,78,438,2 Apr 2030
29639,7,1,Actual,80,1767,2 Apr 2030
29640,7,1,Actual,81,1093,2 Apr 2030
29641,7,1,Actual,82,109,2 Apr 2030
29642,7,1,Actual,83,383,2 Apr 2030
29643,7,1,Actual,84,329,2 Apr 2030
29644,7,1,Actual,85,306,2 Apr 2030
29645,7,1,Actual,87,1530,2 Apr 2030
29646,7,1,Actual,89,321,2 Apr 2030
29647,7,1,Actual,90,494,2 Apr 2030
29648,7,1,Actual,91,-395,2 Apr 2030
29649,7,1,Actual,92,659,2 Apr 2030
29650,7,1,Actual,94,382,2 Apr 2030
29651,7,1,Actual,96,17,2 Apr 2030
29652,7,2,Actual,12,202861,2 Apr 2030
29653,7,6,Actual,52,19018,2 Apr 2030
29654,7,6,Actual,53,6339,2 Apr 2030
29655,7,6,Actual,54,10070,2 Apr 2030
29656,7,6,Actual,56,130353,2 Apr 2030
29657,7,6,Actual,57,19018,2 Apr 2030
29658,7,6,Actual,60,56856,2 Apr 2030
29659,7,6,Actual,61,5250,2 Apr 2030
29660,7,6,Actual,62,2916,2 Apr 2030
29661,7,6,Actual,63,31697,2 Apr 2030
29662,7,6,Actual,65,480,2 Apr 2030
29663,7,6,Actual,66,436,2 Apr 2030
29664,7,6,Actual,67,240,2 Apr 2030
29665,7,6,Actual,68,180,2 Apr 2030
29666,7,6,Actual,69,48,2 Apr 2030
29667,7,6,Actual,71,78,2 Apr 2030
29668,7,6,Actual,72,1901,2 Apr 2030
29669,7,6,Actual,73,390,2 Apr 2030
29670,7,6,Actual,74,291,2 Apr 2030
29671,7,6,Actual,76,5104,2 Apr 2030
29672,7,6,Actual,77,972,2 Apr 2030
29673,7,6,Actual,78,314,2 Apr 2030
29674,7,6,Actual,80,1247,2 Apr 2030
29675,7,6,Actual,81,772,2 Apr 2030
29676,7,6,Actual,82,78,2 Apr 2030
29677,7,6,Actual,83,273,2 Apr 2030
29678,7,6,Actual,84,237,2 Apr 2030
29679,7,6,Actual,85,218,2 Apr 2030
29680,7,6,Actual,87,1080,2 Apr 2030
29681,7,6,Actual,89,231,2 Apr 2030
29682,7,6,Actual,90,356,2 Apr 2030
29683,7,6,Actual,91,-285,2 Apr 2030
29684,7,6,Actual,92,475,2 Apr 2030
29685,7,6,Actual,94,47907,2 Apr 2030
29686,7,6,Actual,96,12,2 Apr 2030
29687,7,6,Actual,97,1683,2 Apr 2030
29688,7,6,Actual,99,71000,2 Apr 2030
29689,7,6,Actual,101,633943,2 Apr 2030
29690,7,7,Actual,4,933491,2 Apr 2030
29691,7,7,Actual,6,1163267,2 Apr 2030
29692,7,7,Actual,7,37971,2 Apr 2030
29693,7,7,Actual,8,23265,2 Apr 2030
29694,7,7,Actual,13,179724,2 Apr 2030
29695,7,7,Actual,14,104694,2 Apr 2030
29696,7,7,Actual,15,225673,2 Apr 2030
29697,7,7,Actual,18,17287,2 Apr 2030
29698,7,7,Actual,19,55087,2 Apr 2030
29699,7,7,Actual,20,18842,2 Apr 2030
29700,7,7,Actual,21,75343,2 Apr 2030
29701,7,7,Actual,22,14830,2 Apr 2030
29702,7,7,Actual,23,6062,2 Apr 2030
29703,7,7,Actual,24,33243,2 Apr 2030
29704,7,7,Actual,28,26607,2 Apr 2030
29705,7,7,Actual,29,261792,2 Apr 2030
29706,7,7,Actual,31,76757,2 Apr 2030
29707,7,7,Actual,32,42432,2 Apr 2030
29708,7,7,Actual,33,30545,2 Apr 2030
29709,7,7,Actual,34,89571,2 Apr 2030
29710,7,7,Actual,35,131146,2 Apr 2030
29711,7,7,Actual,37,114560,2 Apr 2030
29712,7,7,Actual,38,42062,2 Apr 2030
29713,7,7,Actual,39,76757,2 Apr 2030
29714,7,7,Actual,40,38829,2 Apr 2030
29715,7,7,Actual,43,1196920,2 Apr 2030
29716,7,7,Actual,46,936781,2 Apr 2030
29717,7,7,Actual,100,26881,2 Apr 2030
29718,8,1,Actual,60,97855.93,2 Apr 2030
29719,8,1,Actual,61,11045.23,2 Apr 2030
29720,8,1,Actual,62,8033.05,2 Apr 2030
29721,8,1,Actual,65,1419.29,2 Apr 2030
29722,8,1,Actual,66,1290.5,2 Apr 2030
29723,8,1,Actual,67,651.09,2 Apr 2030
29724,8,1,Actual,68,493.51,2 Apr 2030
29725,8,1,Actual,69,143.51,2 Apr 2030
29726,8,1,Actual,71,205.63,2 Apr 2030
29727,8,1,Actual,73,896.55,2 Apr 2030
29728,8,1,Actual,74,651.09,2 Apr 2030
29729,8,1,Actual,76,1014.74,2 Apr 2030
29730,8,1,Actual,77,1826.87,2 Apr 2030
29731,8,1,Actual,78,525.33,2 Apr 2030
29732,8,1,Actual,80,2151.12,2 Apr 2030
29733,8,1,Actual,81,1331.41,2 Apr 2030
29734,8,1,Actual,82,137.45,2 Apr 2030
29735,8,1,Actual,83,479.88,2 Apr 2030
29736,8,1,Actual,84,425.33,2 Apr 2030
29737,8,1,Actual,85,384.42,2 Apr 2030
29738,8,1,Actual,87,1773.84,2 Apr 2030
29739,8,1,Actual,89,416.24,2 Apr 2030
29740,8,1,Actual,90,638.97,2 Apr 2030
29741,8,1,Actual,91,-509.52,2 Apr 2030
29742,8,1,Actual,92,851.1,2 Apr 2030
29743,8,1,Actual,94,466.24,2 Apr 2030
29744,8,1,Actual,96,13,2 Apr 2030
29745,8,2,Actual,12,269631.86,2 Apr 2030
29746,8,2,Actual,60,45861.03,2 Apr 2030
29747,8,2,Actual,61,5646.64,2 Apr 2030
29748,8,2,Actual,62,2823.86,2 Apr 2030
29749,8,2,Actual,65,563.21,2 Apr 2030
29750,8,2,Actual,66,511.7,2 Apr 2030
29751,8,2,Actual,67,266.24,2 Apr 2030
29752,8,2,Actual,68,202.6,2 Apr 2030
29753,8,2,Actual,69,57.14,2 Apr 2030
29754,8,2,Actual,71,82.9,2 Apr 2030
29755,8,2,Actual,73,399.57,2 Apr 2030
29756,8,2,Actual,74,476.85,2 Apr 2030
29757,8,2,Actual,76,504.12,2 Apr 2030
29758,8,2,Actual,77,907.16,2 Apr 2030
29759,8,2,Actual,78,270.78,2 Apr 2030
29760,8,2,Actual,80,1013.22,2 Apr 2030
29761,8,2,Actual,81,628.37,2 Apr 2030
29762,8,2,Actual,82,61.69,2 Apr 2030
29763,8,2,Actual,83,213.21,2 Apr 2030
29764,8,2,Actual,84,176.84,2 Apr 2030
29765,8,2,Actual,85,170.78,2 Apr 2030
29766,8,2,Actual,87,955.64,2 Apr 2030
29767,8,2,Actual,89,172.3,2 Apr 2030
29768,8,2,Actual,90,264.72,2 Apr 2030
29769,8,2,Actual,91,-209.52,2 Apr 2030
29770,8,2,Actual,92,352.6,2 Apr 2030
29771,8,2,Actual,94,219.27,2 Apr 2030
29772,8,2,Actual,96,7,2 Apr 2030
29773,8,6,Actual,52,14707.42,2 Apr 2030
29774,8,6,Actual,53,22062.1,2 Apr 2030
29775,8,6,Actual,54,1182.92,2 Apr 2030
29776,8,6,Actual,56,160667.71,2 Apr 2030
29777,8,6,Actual,57,11031.59,2 Apr 2030
29778,8,6,Actual,60,51227.79,2 Apr 2030
29779,8,6,Actual,61,4731.47,2 Apr 2030
29780,8,6,Actual,62,4731.47,2 Apr 2030
29781,8,6,Actual,63,29413.75,2 Apr 2030
29782,8,6,Actual,65,807.16,2 Apr 2030
29783,8,6,Actual,66,734.43,2 Apr 2030
29784,8,6,Actual,67,372.3,2 Apr 2030
29785,8,6,Actual,68,276.84,2 Apr 2030
29786,8,6,Actual,69,81.39,2 Apr 2030
29787,8,6,Actual,71,123.81,2 Apr 2030
29788,8,6,Actual,72,1470.81,2 Apr 2030
29789,8,6,Actual,73,496.54,2 Apr 2030
29790,8,6,Actual,74,622.3,2 Apr 2030
29791,8,6,Actual,76,6734.54,2 Apr 2030
29792,8,6,Actual,77,1002.61,2 Apr 2030
29793,8,6,Actual,78,299.57,2 Apr 2030
29794,8,6,Actual,80,1169.28,2 Apr 2030
29795,8,6,Actual,81,723.82,2 Apr 2030
29796,8,6,Actual,82,75.32,2 Apr 2030
29797,8,6,Actual,83,261.69,2 Apr 2030
29798,8,6,Actual,84,231.39,2 Apr 2030
29799,8,6,Actual,85,208.66,2 Apr 2030
29800,8,6,Actual,87,955.64,2 Apr 2030
29801,8,6,Actual,89,226.84,2 Apr 2030
29802,8,6,Actual,90,346.54,2 Apr 2030
29803,8,6,Actual,91,-274.67,2 Apr 2030
29804,8,6,Actual,92,463.21,2 Apr 2030
29805,8,6,Actual,94,58967.33,2 Apr 2030
29806,8,6,Actual,96,7,2 Apr 2030
29807,8,6,Actual,97,1213,2 Apr 2030
29808,8,6,Actual,99,34500,2 Apr 2030
29809,8,6,Actual,101,735363.27,2 Apr 2030
29810,8,7,Actual,4,1095982.11,2 Apr 2030
29811,8,7,Actual,6,1633045.15,2 Apr 2030
29812,8,7,Actual,7,50656.57,2 Apr 2030
29813,8,7,Actual,8,32660.78,2 Apr 2030
29814,8,7,Actual,13,259654.4,2 Apr 2030
29815,8,7,Actual,14,160038.91,2 Apr 2030
29816,8,7,Actual,15,320076.74,2 Apr 2030
29817,8,7,Actual,18,18710.52,2 Apr 2030
29818,8,7,Actual,19,59618.86,2 Apr 2030
29819,8,7,Actual,20,17962.02,2 Apr 2030
29820,8,7,Actual,21,99640.82,2 Apr 2030
29821,8,7,Actual,22,15890.77,2 Apr 2030
29822,8,7,Actual,23,6628.48,2 Apr 2030
29823,8,7,Actual,24,33260.79,2 Apr 2030
29824,8,7,Actual,28,29092.53,2 Apr 2030
29825,8,7,Actual,29,249537.55,2 Apr 2030
29826,8,7,Actual,31,111342.55,2 Apr 2030
29827,8,7,Actual,32,41589.73,2 Apr 2030
29828,8,7,Actual,33,37053.29,2 Apr 2030
29829,8,7,Actual,34,122313.97,2 Apr 2030
29830,8,7,Actual,35,132192.94,2 Apr 2030
29831,8,7,Actual,37,127739.82,2 Apr 2030
29832,8,7,Actual,38,42762.48,2 Apr 2030
29833,8,7,Actual,39,100107.49,2 Apr 2030
29834,8,7,Actual,40,42456.42,2 Apr 2030
29835,8,7,Actual,43,1776826.92,2 Apr 2030
29836,8,7,Actual,46,1228679.3,2 Apr 2030
29837,8,7,Actual,100,31763.79,2 Apr 2030
29838,11,1,Actual,60,35383.33,2 Apr 2030
29839,11,1,Actual,61,3267.84,2 Apr 2030
29840,11,1,Actual,62,2541.23,2 Apr 2030
29841,11,1,Actual,65,485.87,2 Apr 2030
29842,11,1,Actual,66,442.26,2 Apr 2030
29843,11,1,Actual,67,225.23,2 Apr 2030
29844,11,1,Actual,68,165.66,2 Apr 2030
29845,11,1,Actual,69,49.7,2 Apr 2030
29846,11,1,Actual,71,68.85,2 Apr 2030
29847,11,1,Actual,73,311.4,2 Apr 2030
29848,11,1,Actual,74,312.47,2 Apr 2030
29849,11,1,Actual,76,375.23,2 Apr 2030
29850,11,1,Actual,77,673.11,2 Apr 2030
29851,11,1,Actual,78,206.08,2 Apr 2030
29852,11,1,Actual,80,824.18,2 Apr 2030
29853,11,1,Actual,81,510.34,2 Apr 2030
29854,11,1,Actual,82,52.89,2 Apr 2030
29855,11,1,Actual,83,184.81,2 Apr 2030
29856,11,1,Actual,84,165.66,2 Apr 2030
29857,11,1,Actual,85,147.57,2 Apr 2030
29858,11,1,Actual,87,673.11,2 Apr 2030
29859,11,1,Actual,89,206.08,2 Apr 2030
29860,11,1,Actual,90,316.72,2 Apr 2030
29861,11,1,Actual,91,-252.43,2 Apr 2030
29862,11,1,Actual,92,422.04,2 Apr 2030
29863,11,1,Actual,94,228.42,2 Apr 2030
29864,11,1,Actual,96,9,2 Apr 2030
29865,11,2,Actual,12,21587.33,2 Apr 2030
29866,11,2,Actual,60,6947.7,2 Apr 2030
29867,11,2,Actual,61,856.09,2 Apr 2030
29868,11,2,Actual,62,570.98,2 Apr 2030
29869,11,2,Actual,65,115.65,2 Apr 2030
29870,11,2,Actual,66,103.95,2 Apr 2030
29871,11,2,Actual,67,53.95,2 Apr 2030
29872,11,2,Actual,68,40.12,2 Apr 2030
29873,11,2,Actual,69,12.46,2 Apr 2030
29874,11,2,Actual,71,17.78,2 Apr 2030
29875,11,2,Actual,73,73.1,2 Apr 2030
29876,11,2,Actual,74,289.06,2 Apr 2030
29877,11,2,Actual,76,84.8,2 Apr 2030
29878,11,2,Actual,77,152.89,2 Apr 2030
29879,11,2,Actual,78,60.33,2 Apr 2030
29880,11,2,Actual,80,181.61,2 Apr 2030
29881,11,2,Actual,81,113.53,2 Apr 2030
29882,11,2,Actual,82,12.46,2 Apr 2030
29883,11,2,Actual,83,41.19,2 Apr 2030
29884,11,2,Actual,84,36.93,2 Apr 2030
29885,11,2,Actual,85,32.67,2 Apr 2030
29886,11,2,Actual,87,149.7,2 Apr 2030
29887,11,2,Actual,89,45.44,2 Apr 2030
29888,11,2,Actual,90,69.91,2 Apr 2030
29889,11,2,Actual,91,-54.56,2 Apr 2030
29890,11,2,Actual,92,93.31,2 Apr 2030
29891,11,2,Actual,94,50.76,2 Apr 2030
29892,11,2,Actual,96,2,2 Apr 2030
29893,11,3,Actual,60,25192.72,2 Apr 2030
29894,11,3,Actual,61,2068.88,2 Apr 2030
29895,11,3,Actual,62,1551.85,2 Apr 2030
29896,11,3,Actual,65,260.34,2 Apr 2030
29897,11,3,Actual,66,235.87,2 Apr 2030
29898,11,3,Actual,67,120.97,2 Apr 2030
29899,11,3,Actual,68,90.12,2 Apr 2030
29900,11,3,Actual,69,26.29,2 Apr 2030
29901,11,3,Actual,71,39.06,2 Apr 2030
29902,11,3,Actual,73,181.61,2 Apr 2030
29903,11,3,Actual,74,248.64,2 Apr 2030
29904,11,3,Actual,76,234.81,2 Apr 2030
29905,11,3,Actual,77,422.04,2 Apr 2030
29906,11,3,Actual,78,134.8,2 Apr 2030
29907,11,3,Actual,80,512.47,2 Apr 2030
29908,11,3,Actual,81,317.79,2 Apr 2030
29909,11,3,Actual,82,32.67,2 Apr 2030
29910,11,3,Actual,83,110.34,2 Apr 2030
29911,11,3,Actual,84,96.51,2 Apr 2030
29912,11,3,Actual,85,90.12,2 Apr 2030
29913,11,3,Actual,87,448.64,2 Apr 2030
29914,11,3,Actual,89,119.91,2 Apr 2030
29915,11,3,Actual,90,183.74,2 Apr 2030
29916,11,3,Actual,91,-146.05,2 Apr 2030
29917,11,3,Actual,92,245.44,2 Apr 2030
29918,11,3,Actual,94,142.25,2 Apr 2030
29919,11,3,Actual,96,6,2 Apr 2030
29920,11,4,Actual,60,19467.08,2 Apr 2030
29921,11,4,Actual,61,2197.61,2 Apr 2030
29922,11,4,Actual,62,1199.72,2 Apr 2030
29923,11,4,Actual,65,232.68,2 Apr 2030
29924,11,4,Actual,66,211.4,2 Apr 2030
29925,11,4,Actual,67,109.27,2 Apr 2030
29926,11,4,Actual,68,83.74,2 Apr 2030
29927,11,4,Actual,69,24.16,2 Apr 2030
29928,11,4,Actual,71,32.67,2 Apr 2030
29929,11,4,Actual,73,162.46,2 Apr 2030
29930,11,4,Actual,74,260.34,2 Apr 2030
29931,11,4,Actual,76,199.7,2 Apr 2030
29932,11,4,Actual,77,359.28,2 Apr 2030
29933,11,4,Actual,78,123.1,2 Apr 2030
29934,11,4,Actual,80,458.21,2 Apr 2030
29935,11,4,Actual,81,283.74,2 Apr 2030
29936,11,4,Actual,82,30.55,2 Apr 2030
29937,11,4,Actual,83,103.95,2 Apr 2030
29938,11,4,Actual,84,92.25,2 Apr 2030
29939,11,4,Actual,85,82.68,2 Apr 2030
29940,11,4,Actual,87,375.23,2 Apr 2030
29941,11,4,Actual,89,114.59,2 Apr 2030
29942,11,4,Actual,90,176.29,2 Apr 2030
29943,11,4,Actual,91,-139.66,2 Apr 2030
29944,11,4,Actual,92,234.81,2 Apr 2030
29945,11,4,Actual,94,127.36,2 Apr 2030
29946,11,4,Actual,96,5,2 Apr 2030
29947,11,6,Actual,52,4772.12,2 Apr 2030
29948,11,6,Actual,53,681.62,2 Apr 2030
29949,11,6,Actual,54,86.93,2 Apr 2030
29950,11,6,Actual,56,18173.44,2 Apr 2030
29951,11,6,Actual,57,2045.48,2 Apr 2030
29952,11,6,Actual,60,22215,2 Apr 2030
29953,11,6,Actual,61,1824.2,2 Apr 2030
29954,11,6,Actual,62,2280.59,2 Apr 2030
29955,11,6,Actual,63,1064.61,2 Apr 2030
29956,11,6,Actual,65,448.64,2 Apr 2030
29957,11,6,Actual,66,408.21,2 Apr 2030
29958,11,6,Actual,67,199.7,2 Apr 2030
29959,11,6,Actual,68,149.7,2 Apr 2030
29960,11,6,Actual,69,45.44,2 Apr 2030
29961,11,6,Actual,71,65.65,2 Apr 2030
29962,11,6,Actual,72,160.34,2 Apr 2030
29963,11,6,Actual,73,260.34,2 Apr 2030
29964,11,6,Actual,74,383.74,2 Apr 2030
29965,11,6,Actual,76,741.2,2 Apr 2030
29966,11,6,Actual,77,493.32,2 Apr 2030
29967,11,6,Actual,78,140.12,2 Apr 2030
29968,11,6,Actual,80,528.43,2 Apr 2030
29969,11,6,Actual,81,326.3,2 Apr 2030
29970,11,6,Actual,82,33.74,2 Apr 2030
29971,11,6,Actual,83,116.72,2 Apr 2030
29972,11,6,Actual,84,102.89,2 Apr 2030
29973,11,6,Actual,85,94.38,2 Apr 2030
29974,11,6,Actual,87,448.64,2 Apr 2030
29975,11,6,Actual,89,128.42,2 Apr 2030
29976,11,6,Actual,90,197.57,2 Apr 2030
29977,11,6,Actual,91,-156.68,2 Apr 2030
29978,11,6,Actual,92,263.53,2 Apr 2030
29979,11,6,Actual,94,5598.74,2 Apr 2030
29980,11,6,Actual,96,6,2 Apr 2030
29981,11,6,Actual,97,357,2 Apr 2030
29982,11,6,Actual,99,27000,2 Apr 2030
29983,11,6,Actual,101,68171.18,2 Apr 2030
29984,11,7,Actual,4,109036.83,2 Apr 2030
29985,11,7,Actual,6,713377.88,2 Apr 2030
29986,11,7,Actual,7,21729.89,2 Apr 2030
29987,11,7,Actual,8,14268.05,2 Apr 2030
29988,11,7,Actual,13,104866.54,2 Apr 2030
29989,11,7,Actual,14,74904.28,2 Apr 2030
29990,11,7,Actual,15,144102.38,2 Apr 2030
29991,11,7,Actual,18,5255.11,2 Apr 2030
29992,11,7,Actual,19,16743.62,2 Apr 2030
29993,11,7,Actual,20,5096.6,2 Apr 2030
29994,11,7,Actual,21,73358.51,2 Apr 2030
29995,11,7,Actual,22,4462.54,2 Apr 2030
29996,11,7,Actual,23,1843.35,2 Apr 2030
29997,11,7,Actual,24,9819.03,2 Apr 2030
29998,11,7,Actual,28,8421.13,2 Apr 2030
29999,11,7,Actual,29,70813.78,2 Apr 2030
30000,11,7,Actual,31,78096.9,2 Apr 2030
30001,11,7,Actual,32,11680.76,2 Apr 2030
30002,11,7,Actual,33,11223.31,2 Apr 2030
30003,11,7,Actual,34,53931.55,2 Apr 2030
30004,11,7,Actual,35,36345.05,2 Apr 2030
30005,11,7,Actual,37,37634.44,2 Apr 2030
30006,11,7,Actual,38,12527.59,2 Apr 2030
30007,11,7,Actual,39,76609.63,2 Apr 2030
30008,11,7,Actual,40,12289.29,2 Apr 2030
30009,11,7,Actual,43,606406.59,2 Apr 2030
30010,11,7,Actual,46,295633.76,2 Apr 2030
30011,11,7,Actual,100,8838.16,2 Apr 2030
30012,12,1,Actual,60,25936.35,2 Apr 2030
30013,12,1,Actual,61,2661.45,2 Apr 2030
30014,12,1,Actual,62,1863.56,2 Apr 2030
30015,12,1,Actual,65,346.51,2 Apr 2030
30016,12,1,Actual,66,314.59,2 Apr 2030
30017,12,1,Actual,67,160.34,2 Apr 2030
30018,12,1,Actual,68,117.78,2 Apr 2030
30019,12,1,Actual,69,35.87,2 Apr 2030
30020,12,1,Actual,71,48.63,2 Apr 2030
30021,12,1,Actual,73,222.04,2 Apr 2030
30022,12,1,Actual,74,370.98,2 Apr 2030
30023,12,1,Actual,76,266.72,2 Apr 2030
30024,12,1,Actual,77,479.49,2 Apr 2030
30025,12,1,Actual,78,147.57,2 Apr 2030
30026,12,1,Actual,80,547.58,2 Apr 2030
30027,12,1,Actual,81,339.06,2 Apr 2030
30028,12,1,Actual,82,34.8,2 Apr 2030
30029,12,1,Actual,83,118.85,2 Apr 2030
30030,12,1,Actual,84,103.95,2 Apr 2030
30031,12,1,Actual,85,95.44,2 Apr 2030
30032,12,1,Actual,87,479.49,2 Apr 2030
30033,12,1,Actual,89,101.82,2 Apr 2030
30034,12,1,Actual,90,155.02,2 Apr 2030
30035,12,1,Actual,91,-122.64,2 Apr 2030
30036,12,1,Actual,92,207.15,2 Apr 2030
30037,12,1,Actual,94,118.85,2 Apr 2030
30038,12,1,Actual,96,5,2 Apr 2030
30039,12,2,Actual,12,74143.63,2 Apr 2030
30040,12,2,Actual,60,5188.09,2 Apr 2030
30041,12,2,Actual,61,532.68,2 Apr 2030
30042,12,2,Actual,62,426.3,2 Apr 2030
30043,12,2,Actual,65,74.16,2 Apr 2030
30044,12,2,Actual,66,66.72,2 Apr 2030
30045,12,2,Actual,67,34.8,2 Apr 2030
30046,12,2,Actual,68,26.29,2 Apr 2030
30047,12,2,Actual,69,8.21,2 Apr 2030
30048,12,2,Actual,71,11.4,2 Apr 2030
30049,12,2,Actual,73,47.57,2 Apr 2030
30050,12,2,Actual,74,364.6,2 Apr 2030
30051,12,2,Actual,76,55.02,2 Apr 2030
30052,12,2,Actual,77,97.57,2 Apr 2030
30053,12,2,Actual,78,48.63,2 Apr 2030
30054,12,2,Actual,80,115.65,2 Apr 2030
30055,12,2,Actual,81,70.97,2 Apr 2030
30056,12,2,Actual,82,7.14,2 Apr 2030
30057,12,2,Actual,83,25.23,2 Apr 2030
30058,12,2,Actual,84,23.1,2 Apr 2030
30059,12,2,Actual,85,20.97,2 Apr 2030
30060,12,2,Actual,87,96.51,2 Apr 2030
30061,12,2,Actual,89,23.1,2 Apr 2030
30062,12,2,Actual,90,33.74,2 Apr 2030
30063,12,2,Actual,91,-25.84,2 Apr 2030
30064,12,2,Actual,92,45.44,2 Apr 2030
30065,12,2,Actual,94,25.23,2 Apr 2030
30066,12,2,Actual,96,1,2 Apr 2030
30067,12,6,Actual,52,19554.31,2 Apr 2030
30068,12,6,Actual,53,12222.26,2 Apr 2030
30069,12,6,Actual,54,1572.06,2 Apr 2030
30070,12,6,Actual,56,51624.06,2 Apr 2030
30071,12,6,Actual,57,14665.93,2 Apr 2030
30072,12,6,Actual,60,36653.57,2 Apr 2030
30073,12,6,Actual,61,3009.33,2 Apr 2030
30074,12,6,Actual,62,2257.18,2 Apr 2030
30075,12,6,Actual,63,4889.15,2 Apr 2030
30076,12,6,Actual,65,417.79,2 Apr 2030
30077,12,6,Actual,66,379.49,2 Apr 2030
30078,12,6,Actual,67,194.38,2 Apr 2030
30079,12,6,Actual,68,149.7,2 Apr 2030
30080,12,6,Actual,69,42.25,2 Apr 2030
30081,12,6,Actual,71,58.21,2 Apr 2030
30082,12,6,Actual,72,978.44,2 Apr 2030
30083,12,6,Actual,73,291.19,2 Apr 2030
30084,12,6,Actual,74,344.38,2 Apr 2030
30085,12,6,Actual,76,2234.84,2 Apr 2030
30086,12,6,Actual,77,643.32,2 Apr 2030
30087,12,6,Actual,78,203.95,2 Apr 2030
30088,12,6,Actual,80,790.14,2 Apr 2030
30089,12,6,Actual,81,489.07,2 Apr 2030
30090,12,6,Actual,82,49.7,2 Apr 2030
30091,12,6,Actual,83,173.1,2 Apr 2030
